,name,store_id,category,address,tel,amenity,broadcast,business_hours,menu
60,강남 곱,985516513,"곱창,막창,양",서울 강남구 역삼로3길 12,0507-1343-7592,"남/녀 화장실 구분, 무선 인터넷, 단체 이용 가능","생방송투데이 2691회, 20.11.03.
2020년 11월 3일
 곱창; 식신로드3 2회, 17.11.02.
2017년 11월 2일
 모듬구이/대창구이","토
16:00 - 24:00
23:10 라스트오더; 일
14:00 - 23:00
22:10 라스트오더; 월
16:00 - 24:00
23:10 라스트오더; 화
16:00 - 24:00
23:10 라스트오더; 수
16:00 - 24:00
23:10 라스트오더; 목
16:00 - 24:00
23:10 라스트오더; 금
16:00 - 24:00
23:10 라스트오더; 09/16-09/17 추석 연휴 휴무","모둠구이대표
국내산 최상급 한우곱창,막창,염통이 함께 제공되며 모든 음식은 주문과 동시에 조리시작됩니다.
25,000원; 한우곱창대표
한우곱창에 단 1% 연육제도 사용하지 않고 15년 특허기술로 부드럽게 연육합니다.
26,000원; 한우대창대표
전통방식으로 매장에서 세척 후 주문 즉시 조리 합니다.
26,000원; [한정판매] 수제마늘곱창대표
매장에서 의성마늘을 활용하여 직접 만들어 제공합니다.
28,000원; 모둠구이대표
국내산 최상급 한우곱창,막창,염통이 함께 제공되며 모든 음식은 주문과 동시에 조리시작됩니다.
25,000원; 한우곱창대표
한우곱창에 단 1% 연육제도 사용하지 않고 15년 특허기술로 부드럽게 연육합니다.
26,000원; 한우대창대표
전통방식으로 매장에서 세척 후 주문 즉시 조리 합니다.
26,000원; [한정판매] 수제마늘곱창대표
매장에서 의성마늘을 활용하여 직접 만들어 제공합니다.
28,000원; 막창구이
신선한 막창을 제공 받아 삶거나 연육제를 사용하지 않고 과일로만 쫄깃한 식감을 살렸습니다.
25,000원; 특양구이
최상급 양깃머리를 매장에서 직접 손질, 양념후 아삭아삭한 식감을 즐기실수 있습니다.
27,000원; 염통구이
잘 손질하여 숙성시킨 염통은 살짝만 구워도 맛이 좋습니다.
18,000원; 볶음밥
4,000원; 공깃밥
2,000원; 눈꽃치즈볶음밥
5,000원; 떡 사리 추가
2,000원; 감자 사리 추가
2,000원; 소주
진로 / 참이슬 / 처음처럼 중 선택 가능
5,500원; 청하
6,500원; 매화수
6,500원; 한라산
6,500원; 심술
6,500원; 독도소주
9,000원; 맥주
테라 / 카스 / 한맥 / 무알콜맥주(하이네켄) 중 선택 가능
6,000원; 클라우드
7,000원; 칭타오
8,000원; 콜라
2,000원; 사이다
2,000원; 토닉워터
2,500원"
61,강남진해장,993043508,한식,서울 강남구 테헤란로5길 11,02-557-2662,"예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 단체 이용 가능, 주차",,"토
00:00 - 24:00; 일
00:00 - 21:30; 월
06:30 - 24:00; 화
00:00 - 24:00; 수
00:00 - 24:00; 목
00:00 - 24:00; 금
00:00 - 24:00","양지내장탕
15,000원; 사골곰탕
12,000원; 양지곰탕
12,000원; 수육
대 55000
40,000원; 갈비-곱창전골
대 89000
69,000원; 진얼큰탕
14,000원; 모듬전골
대 95000
75,000원"
62,동두천솥뚜껑삼겹살 강남역점,866289572,돼지고기구이,서울 강남구 테헤란로1길 20 2층,0507-1402-8897,"단체 이용 가능, 남/녀 화장실 구분, 배달, 포장, 무선 인터넷",,"매일
11:45 - 24:00","숙성 생 통목살(600g)
겉면은 바삭하고 속은 촉촉하게 만드는 마이야르 구이법
30,000원; 통삼겹+통목살(600g)
30,000원; 항정살(450g)
36,000원; 볶음밥
솥뚜껑 시그니처 볶음밥입니다.^^
3,000원; 꽃게된장찌개
3,000원; 메가하이볼(샤인머스켓/체리) 1L
12,000원; 물냉면
7,000원; 비빔냉면
7,000원"
63,수지상회 강남1호점,1810165759,요리주점,서울 강남구 테헤란로1길 17 2층,0507-1366-6974,"단체 이용 가능, 남/녀 화장실 구분, 예약, 대기공간, 주차",,"매일
16:00 - 05:00","다양한 하이볼
여기가 강남역 하이볼 성지!! 엄청나게 다양한 하이볼 라인업!
변동; 수지우대갈비찹스테이크
수지상회 시그니처 메뉴인 우대갈비를 특제소스에 볶은 오직 수지상회에서만 파는 직원최애메뉴
31,900원; 수지샤브마라전골
마라가 세상을 지배했다. 수지상회 마저 점령한 마라전골 완자까지 올라가요 존맛탱..
31,900원; 수지 스지탕
소 힘줄인 스지와 양지수육이 듬뿍 들어간 건강에도 좋고 맛도 좋은 먹은사람은 한번 더 먹는
30,900원; 수지샤브전골
밀푀유 베이스에 만두까지 퐁당 맑은 육수로 소주 꼴깍!!
28,900원; 수지수육한판
촉촉하게 테이블에서 끓이면서 먹는 소주도둑 수지수육한판
27,900원; 수지쌈닭한판
국내산 닭다리살을 사용한 잡내 하나도 없는 건강한 안주 쌈닭!
24,900원; 코찡 냉채수육
수지상회 수육을 냉채소스에 시원하게 버무려서 갖가지 야채와 함께 즐기는 후레쉬한 냉채수육!
24,900원; 수지순대전골
진짜 순댓국집을 갈 필요가 없는 해장하면서 먹는 최고의 안주 야심차게 준비한 수지순댓국
23,900원; 마라떡볶이
마라가 세상을 지배한다 마라떡볶이 출시!!!
22,900원; 차돌듬뿍짬뽕탕
저희는 중국집에서 짬뽕 안시켜먹습니다. 이게 더 맛있거든요.
22,900원; 코찡냉채차돌
불향을 입힌 우삼겹을 시원하게 냉채소스와 곁들여 먹는 간단하게 즐기기 좋은 안주
21,900원; 차돌떡볶이
오랜시간 연구끝에 나온 특제소스로 만드는 매콜달콤한 떡볶이 위에 우삼겹까지 듬뿍
20,900원; 수지닭목살튀김
순살닭목살을 튀긴 메뉴가 맛이 있겠니 없겠니 꼬독꼬독 바삭바삭한 식감과 단짠단짠한 맛!
19,900원; 수지옛날왕돈까스
챌린지급 크기에 왕돈까스 정식 밥 먹고 오면 절대 다 못먹는 강남점 왕돈까스 정식
17,900원; 참치두부김치
평범하지 않은 두부김치 또 범상치 않은 메뉴를 만들어낸 수지상회 두부김치 삼합 먹으러
16,900원; 새우튀김&감자튀김
이자카야 출신 새우와 감자의 만남. 맥주 맛집인 수지에서 준비한 맥주안주!
13,900원; 치킨샐러드
샐러드도 맛있게 먹는 수지상회!! 여성분들한테 핫한 수지상회 치킨샐러드
13,900원; 파인하프
연유와 함께 즐기는 시원하고 달달한 왕파인애플
13,900원; 멜론하프
연유와 함께 즐기는 시원한 멜론!
13,900원; 골뱅이비빔면
골뱅이를 비빔면으로 간단하게 즐기는 라이트한 안주!
9,900원; 간장치킨
단골고객님들 최애템 특제간장소스에 버무려진 맥주도둑 간장치킨
13,900원; 누구나 아는 콘치즈
여심저격 간단하게 즐기기 좋은 달달하게 누구나 아는 그 콘치즈
11,900원; 버터갈릭마약옥수수
한번 먹으면 멈출수 없는 그 맛 마약 옥수수
10,900원"
64,도치피자 강남,20472120,피자,서울 강남구 강남대로98길 27 1층,0507-1402-8001,"예약, 단체 이용 가능, 주차, 포장, 무선 인터넷, 남/녀 화장실 구분, 방문접수/출장, 배달","VJ특공대 605회, 12.02.24.
2012년 2월 24일
 피자","토
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 일
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 월
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 화
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 수
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 목
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 금
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 09/16-09/17 휴무","프리마베라
100% 버팔로 치즈, 모짜렐라 치즈, 그라나파다노, 루꼴라, 방울토마토, 바질 드레싱, 발사믹 드레싱
26,500원; 스타 피자
크림 치즈, 버섯 두가지, 모짜렐라 치즈, 바질
27,000원; 디아볼라
모짜렐라 치즈, 스파이시 살라미, 크러쉬드레드페퍼, 토마토소스
24,000원; 꽈트로 포르마지
고르곤졸라, 크림 치즈, 그라나파다노, 모짜렐라 치즈
26,500원; 고르곤졸라
고르곤졸라와 꿀
22,000원; 베르나도치
매콤한 모듬 해산물 올리브오일 파스타
23,500원; 판체타
저온 숙성한 판체타와 버섯에 크림을 넣은 파스타
23,000원; 감베리 크레마
새우와 각종 버섯, 도치만의 특별한 크림 소스에 모짜렐라 듬뿍 파스타
19,500원; 감베리 에 루꼴라
새우, 마늘, 루꼴라의 향이 일품인 오일 파스타
23,500원; 버팔로 포모도로
신선한 생 토마토와 버팔로 치즈, 후레쉬 바질로 맛을 낸 파스타
21,000원; 오르조 리조또(보리)
새우와 각종 버섯, 도피만의 특별한 크림소스 리조또
23,000원; 감베리 풍기 샐러드
새우와 4가지 버섯, 방울 토마토에 토스카나 소스로 맛을 낸 샐러드
18,500원; 시저샐러드
베이컨, 로메인, 그라나파다노 치즈
17,500원; 카프레제
토마토, 후레쉬 모짜렐라 치즈, 신선한 야채
17,000원"
65,옥소반 강남역점,1293298872,샤브샤브,서울 서초구 서초대로78길 32 2층,0507-1493-0190,"무선 인터넷, 남/녀 화장실 구분, 유아의자, 예약",,"토
11:00 - 22:00
21:00 라스트오더; 일
11:00 - 22:00
21:00 라스트오더; 월
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 화
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 수
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 목
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더; 금
11:00 - 22:00
15:00 - 17:00 브레이크타임
21:00 라스트오더","런치A세트-스키야키(전각)
쇠고기(전각80g)샐러드,신선한 야채,생계란,은행,곤약,두부등,볶음밥or야끼우동
14,900원; 런치B세트-스키야키(부채살)
쇠고기(부채살80g)신선한야채,생계란,은행,두부,곤약,볶음밥or야끼우동(택1)
16,900원; 런치C세트-스키야키(한우설깃)
쇠고기(토종한우설깃1++80g)신선한야채,생계란,은행,곤약,두부,볶음밥or야끼우동(택1)
17,900원; 런치A세트-샤브샤브(전각)
쇠고기(전각80g)신선한야채,단호박,분모자떡,두부,소스3종,죽or칼국수(택1)
14,900원; 런치B세트-샤브샤브(부채살)
쇠고기(부채살80g)신선한야채,단호박,분모자떡,두부,소스3종,죽or칼국수(택1)
16,900원; 런치C세트-샤브샤브(한우설깃)
쇠고기(토종한우설깃1++80g)신선한야채,단호박,분모자,두부,소스3종,죽or칼국수(택1)
17,900원; 디너A세트-스키야키(전각)
쇠고기(전각120g)신선한야채,생계란,은행,두부,곤약,볶음밥or야끼우동(택1)
18,900원; 디너B세트-스키야키(부채살)
쇠고기(부채살120g)신선한야채,생계란,은행,두부,곤약,볶음밥or야끼우동(택1)
20,900원; 디너C세트-스키야키(한우설깃)
쇠고기(토종한우설깃1++120g)신선한야채,생계란,은행,곤약,두부,볶음밥or야끼우동(택1)
22,900원; 디너A세트-샤브샤브(전각)
쇠고기(전각120g)신선한야채,단호박,분모자떡,두부,소스3종,죽or칼국수(택1)
18,900원; 디너B세트-샤브샤브(부채살)
쇠고기(부채살120g)신선한야채,단호박,떡,두부,소스3종,죽or칼국수(택1)
20,900원; 디너C세트-샤브샤브(한우설깃)
쇠고기(토종한우설깃1++120g)신선한야채,단호박,분모자,두부,소스3종,죽or칼국수(택1)
22,900원"
66,쿄코코 신논현점,1581701475,일식당,서울 강남구 강남대로106길 23 지하1층,0507-1474-2254,"단체 이용 가능, 예약, 대기공간, 남/녀 화장실 구분, 주차",,"토
11:00 - 23:00
22:55 라스트오더; 일
11:00 - 21:00
20:55 라스트오더; 월
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:55 라스트오더; 화
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:55 라스트오더; 수
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:55 라스트오더; 목
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:55 라스트오더; 금
11:30 - 22:00
15:00 - 17:00 브레이크타임
21:55 라스트오더","""삼색""유부초밥 (5pcs)
한우육회, 소갈비, 명란이 올라간 유부초밥 1pcs 추가 2,000원
13,000원; (숯향 가득)야키토리동
닭다리살 350g, 숯향 가득 머금은 촉촉한 야키토리덮밥
13,000원; (나는 대식가!!)대왕야키토리동
닭다리살 550G, 숯향 가득 머금은 촉촉한 야키토리덮밥
16,000원; 소갈비 계란말이
소갈비를 갈아 듬뿍 넣고 수제콩피소스로 마무리!
9,000원; (미니)명란동
시그니처 쯔유밥에 들기름 과 명란!
4,000원; 냉라멘
시~~~원하고 맛있는 냉라멘
12,000원"
67,빨간의자집 강남역점,1114913849,"육류,고기요리",서울 강남구 테헤란로1길 28-13 1층 빨간의자집 강남역점,0507-1376-5351,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 대기공간, 주차",,"토
12:00 - 23:00
22:00 라스트오더; 일
12:00 - 23:00
22:00 라스트오더; 월
11:00 - 23:00
14:30 - 16:00 브레이크타임
22:00 라스트오더; 화
11:00 - 23:00
14:30 - 16:00 브레이크타임
22:00 라스트오더; 수
11:00 - 23:00
14:30 - 16:00 브레이크타임
22:00 라스트오더; 목
11:00 - 23:00
14:30 - 16:00 브레이크타임
22:00 라스트오더; 금
11:00 - 23:00
14:30 - 16:00 브레이크타임
22:00 라스트오더","1판 세트 1kg(남성2인추천)대표
남성2분, 여성3분 정도 드시기 적당합니다.
79,000원; 1.5판 세트 1.5Kg(3~4인추천)대표
3~4인 추천
118,500원; (점심특선)쌈밥정식대표
석쇠로 구운 숯불향 가득한 돼지 불고기와 다양한 쌈채소를 무제한으로 즐기실 수 있습니다.
12,000원; 추가반판
39,500원; 1.5판 세트 1.5Kg(3~4인추천)대표
3~4인 추천
118,500원; 수제 소세지
15,000원; 1판 세트 1kg(남성2인추천)대표
남성2분, 여성3분 정도 드시기 적당합니다.
79,000원; 반판+소세지세트(여성2인추천)
여성 2인 추천
55,000원; (점심특선)쌈밥정식대표
석쇠로 구운 숯불향 가득한 돼지 불고기와 다양한 쌈채소를 무제한으로 즐기실 수 있습니다.
12,000원; 김치볶음밥
6,000원; 매콤비빔국수
6,000원; 열무냉국수
6,000원; 국물김치찜
8,000원; 소주
6,000원; 호가든생맥주(자몽드립)
8,000원; 하이볼
8,000원; 음료수
2,000원; 맥주
6,000원; 콜키지 (병당)
20,000원"
68,더막창스,37085684,"곱창,막창,양",서울 서초구 서초대로77길 37 서초동월드 106호,0507-1459-8593,"예약, 무선 인터넷, 남/녀 화장실 구분, 포장, 배달, 단체 이용 가능, 간편결제, 주차",,"토
12:00 - 04:00; 일
12:00 - 03:00; 월
12:00 - 03:00; 화
12:00 - 03:00; 수
12:00 - 03:00; 목
12:00 - 03:00; 금
12:00 - 04:00","왕막창
대구막창보다 더 두꺼운 식감있는 돼지막창!
15,000원; 소막창
담백한맛에 소막창
19,000원; 생삼겹
15,000원; 소갈비살
18,000원; 한우육회
30,000원; 껍데기
10,000원; 김치찌개 2人
12,000원; 잔치국수
6,000원; 양념소갈비
18,000원; 김치말이냉국수
6,000원; 열무비빔밥
7,000원; 된장찌개
3,000원; 묵사발
8,000원; 공기밥
1,000원"
69,우동명가기리야마본진,31068331,"우동,소바",서울 강남구 강남대로84길 23 한라클래식 지하1층,0507-1401-0068,"예약, 단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 주차","식신로드1 170회, 14.02.22.
2014년 2월 22일
 우동; 모닝와이드 5404회, 12.11.15.
2012년 11월 15일
 우동","토
12:00 - 21:00
15:00 - 17:00 브레이크타임
14:00, 20:00 라스트오더; 일
정기휴무 (매주 일요일); 월
11:30 - 21:30
14:30 - 17:30 브레이크타임
13:30, 20:30 라스트오더; 화
11:30 - 21:30
14:30 - 17:30 브레이크타임
13:30, 20:30 라스트오더; 수
11:30 - 21:30
14:30 - 17:30 브레이크타임
13:30, 20:30 라스트오더; 목
11:30 - 21:30
14:30 - 17:30 브레이크타임
13:30, 20:30 라스트오더; 금
11:30 - 21:30
14:30 - 17:30 브레이크타임
13:30, 20:30 라스트오더; 09/17 추석 당일 휴무","뎀푸라*자루우동 콤보대표
채반에 올려진 냉우동,찍어먹는 진한 츠유,계절 뎀푸라
16,000원; 스키야키나베 우동대표
소고기를 넣어 일본식 철냄비에 뜨겁게 끓여낸 특선우동
16,000원; 스시*우동 콤보대표
스시(5p)+우동
22,000원; 미소돈카츠*하프우동 콤보대표
미소돈카츠와 하프사이즈 우동
21,000원; 스시*냉메밀소면 콤보(계절메뉴)
스시(5p)+냉메밀소면(냉육수에 담긴 열무메밀소면, 차가운 면)
22,000원; 뎀푸라*냉메밀소면(계절메뉴)
깔끔하고 시원한 냉육수에 담긴 열무냉메밀소먄,계절 뎀푸라
16,000원; 스시*스키야키나베우동 콤보
스시(5p)+스키야키나베우동
26,000원; 스시*우동 콤보대표
스시(5p)+우동
22,000원; 미소돈카츠*하프냉메밀소면 콤보
미소돈카츠와 하프사이즈 열무냉메밀소면
21,000원; 미소돈카츠*하프우동 콤보대표
미소돈카츠와 하프사이즈 우동
21,000원; 스시*자루우동 콤보
스시(5p)+자루우동(채반에 올려진 냉우동)
22,000원; 김치 스키야키나베 우동
소고기와 김치를 넣어 얼큰하게 끓여낸 철냄비우동
17,000원; 스키야키나베 우동대표
소고기를 넣어 일본식 철냄비에 뜨겁게 끓여낸 특선우동
16,000원; 뎀푸라*자루우동 콤보대표
채반에 올려진 냉우동,찍어먹는 진한 츠유,계절 뎀푸라
16,000원; 뎀푸라*우동 콤보
따뜻한 우동,계절 뎀푸라
16,000원; 미소돈카츠 정식
샐러드,미소돈카츠,하프사이즈 우동/냉메밀,후식
26,000원; 스시*스키야키나베 우동 정식
샐러드,스시(5p),스키야키나베우동,후식
31,000원; 스시*우동 정식
샐러드,스시(5p),우동/자루우동/냉모밀,후식
28,000원; 소갈비구이와 메밀소면 정식
샐러드,부드럽고 고소한 갈비살구이,후식
28,000원; 클라우드 425ml
생맥주
7,000원; 클라우드 병맥주
6,000원; 산토리 가쿠빈 하이볼
산토리 가쿠빈 수급이 불안정한 편으로, 직원에게 문의해주세요.
11,000원; 요시노가와 겐센 카라구치
하우스 사케
7,000원; 제로콜라
3,000원; 콜라
3,000원; 사이다
3,000원; 기리야마 시그니처 사케
82,000원; 화요 25
375ml
28,000원; 참이슬
8,000원; 처음처럼
8,000원; 산토리 프리미엄몰츠
생맥주
7,000원"
