name,store_id,category,address,tel,options,amenity,broadcast,business_hours,menu
쿠차라 삼성서초사옥점,1682924620,"멕시코,남미음식",서울 서초구 서초대로74길 11 삼성전자 서초사옥 지하1층 B112호,02-525-2155,,"예약, 단체 이용 가능, 무선 인터넷, 주차, 포장, 배달",,"수
11:00 - 21:00
20:30 라스트오더; 목
11:00 - 21:00
20:30 라스트오더; 금
11:00 - 21:00
20:30 라스트오더; 토
11:00 - 21:00
20:30 라스트오더; 일
11:00 - 21:00
20:30 라스트오더; 월
11:00 - 21:00
20:30 라스트오더; 화(9/17)
추석 휴무","치킨 부리또
입맛에 맞는 토핑을 선택할 수 있는 멕시칸 스타일 부리또 (토핑 선택시,가격변동 )
8,900원; 두부 부리또볼
보울에 담아먹는 멕시칸식 부리또볼(토핑 선택시, 가격변동)
8,900원; 스테이크 샐러드
오리엔탈 소스와 함께 즐기는 멕시칸 스타일 샐러드(토핑 선택시,가격변동)
12,900원; 나초&살사
매장에서 직접 튀긴 또띠아와 매콤한 맛을 내는 소스
4,000원"
이춘복참치&스시 강남점,37927728,생선회,서울 서초구 강남대로61길 13,0507-1390-4558,,"포장, 남/녀 화장실 구분, 단체 이용 가능, 예약, 무선 인터넷",,"수
11:00 - 24:00
14:30 - 16:30 브레이크타임; 목
11:00 - 24:00
14:30 - 16:30 브레이크타임; 금
11:00 - 24:00
14:30 - 16:30 브레이크타임; 토
11:00 - 24:00
14:30 - 16:30 브레이크타임; 일
11:00 - 23:00
14:30 - 16:30 브레이크타임; 월(9/16)
추석 연휴 휴무; 화(9/17)
추석 휴무; 09/16-09/18 추석 연휴 휴무","실장추천참치
대표
42,000원; 점심메뉴) 특정식
대표
26,000원; 참치스페셜
34,000원; 일품참치
55,000원; 혼마구로
80,000원; 혼마구로플러스
100,000원; 모둠사시미
80,000원; 점심메뉴) 일반정식
19,000원; 점심메뉴) 혼마구로정식
35,000원; 일반초밥
15,000원; 특초밥
20,000원; 흰살초밥
20,000원; 일품초밥
30,000원; 오도로초밥(10pcs)
35,000원; 연어초밥 (10pcs)
20,000원; 연어 초밥 (6pcs)
12,000원; 광어초밥 (6pcs)
14,000원; 오도로 초밥 (1pcs)
5,000원; 점심메뉴) 회덮밥
12,000원; 점심메뉴) 히레까스
10,000원; 점심메뉴) 히레가츠동
10,000원; 점심메뉴) 히레까스 카레덮밥
11,000원; 점심메뉴) 나가사키 짬뽕
10,000원; 점심메뉴) 카라이 짬뽕
10,000원; 점심메뉴) 우동
9,000원; 점심메뉴) 냉모밀(하절기메뉴)
10,000원"
아실라 강남점,20123101,와인,서울 강남구 강남대로98길 16 파빌리온,0507-1400-4665,강남역 소개팅장소로도 유명한 와인바,"예약, 단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분","굿모닝대한민국 340회, 12.09.14.
2012년 9월 14일
 ; 찾아라맛있는TV 516회, 12.03.10.
2012년 3월 10일
 케프타비프타진","수
18:00 - 24:00; 목
18:00 - 24:00; 금
18:00 - 24:00; 토
12:00 - 24:00; 일
12:00 - 24:00; 월
18:00 - 24:00; 화
18:00 - 24:00","케프타 비프타진
대표
쇠고기와 야채로 반죽한 케프타를 미트소스로 졸여 달걀을 올린 모로코식 타진과 모로코빵 홉스
29,800원; 할랄양갈비 스테이크
대표
할랄인증의 양갈비 숄더랙스테이크
47,800원; 깻잎파우더 차돌박이파스타
대표
깻잎파우더를 올린 차돌박이 오일 파스타
27,600원; 파래범벅 크림리조토
대표
파래김으로 범벅한 찹쌀보리 크림 리조토
24,800원; 하이볼버틀 750ml
대표
오리지널하이볼 얼그레이하이볼 모히토하이볼 피치트리하이볼
59,000원; 볼로네제와모차렐라 라자냐
볼로네제와 모차렐라를 듬뿍넣은 라구라자냐
28,500원; 갈비살 리조토
그라나파다노를 범벅해 갈비살을 올린 리조토
26,500원; 램브로쉐트와 레귤러컷포테이토
양고기를 꼬챙이에 끼워 구운 브로쉐트 아실라는 할랄인증을 받은 1년이내의 식용 어린양고기만을 사용합니다.
25,800원"
푸주옥,19867427,"곰탕,설렁탕",서울 서초구 서초중앙로26길 5 1층 푸주옥,02-596-2350,보약같은 진한 고기향의 설렁탕,"남/녀 화장실 구분, 무선 인터넷, 포장",,"매일
06:00 - 23:00","꼬리곰탕
25,000원; 설렁탕
15,000원; 특설렁탕
18,000원; 도가니탕
22,000원; 모듬수육
50,000원"
마녀주방 강남점,35821213,이탈리아음식,서울 강남구 강남대로94길 9 지하 1층,0507-1345-1116,강남이색데이트로 좋은 강남역 마녀주방 스테이크,"예약, 단체 이용 가능, 무선 인터넷","2TV저녁생생정보 115회, 15.07.27.
2015년 7월 27일
 ; 2014테이스티로드 45회, 14.11.29.
2014년 11월 29일
 넓적다리스테이크/간장치킨크림파스타","수
12:00 - 22:00
21:00 라스트오더; 목
12:00 - 22:00
21:00 라스트오더; 금
12:00 - 22:00
21:00 라스트오더; 토
12:00 - 22:00
21:00 라스트오더; 일
12:00 - 22:00
21:00 라스트오더; 월(9/16)
추석 연휴12:00 - 22:00; 화(9/17)
추석 당일 휴무","마녀의 돈마호크 스테이크
대표
15,900원; 빠네 크림 파스타
대표
15,900원; 리코타 유령 독초 샐러드
7,500원; 마녀의 촛불 샐러드
8,500원; 훈제 연어 샐러드
8,900원; 트러플 알리오올리오
11,900원; 봉골레 파스타
12,900원; 간장 치킨 크림 파스타
14,500원; 레드 크림 꽃게 파스타
15,500원; 새우 로제 파스타
14,500원; 눈꽃치즈 토마토 파스타
13,500원; 매콤 해물 토마토 파스타
15,500원; 김치 칠리 라이스
12,900원; 부채살 토마토 리조또
15,900원; 새우 로제 리조또
14,900원; 부채살 크림 리조또
15,900원; 고르곤 크럼블 피자
16,500원; 미이라 포테이토 피자
17,500원; 콘치즈 피자
15,900원; 매콤 페퍼로니 피자
16,500원; 링거칵테일
7,000원"
파파야리프 강남점,20815303,아시아음식,서울 강남구 강남대로102길 29,0507-1311-5407,,"예약, 무선 인터넷, 남/녀 화장실 구분, 포장, 배달",,"수
11:10 - 22:00
21:05 라스트오더; 목
11:10 - 22:00
21:05 라스트오더; 금
11:10 - 22:00
21:05 라스트오더; 토
11:10 - 22:00
21:05 라스트오더; 일
11:10 - 22:00
21:05 라스트오더; 월(9/16)
추석 연휴 휴무; 화(9/17)
추석 휴무","시리얼 새우
대표
시리얼의 달콤고소한 맛을 즐길수있는 싱가포르 새우요리. 맥주와 함께 최고의 맛!
27,000원; 가지 청경채
대표
겉.바.속.촉. 가지튀김에 아삭한 청경채를 고추,굴소스와 볶은 파파야리프의 야채요리
22,000원; 크랩/새우코코넛커리(뿌/꿍팟퐁커리)
대표
소프트쉘크랩/큰새우를 튀겨 부드럽고 풍미있는 코코넛밀크 커리소스를 얹은 요리
29,000원; 코코넛크림새우
대표
코코넛 크림소스에 볶아낸 여러 새우와 브로콜리를 넣어 부드럽고 크리미한 맛의 새우 요리
25,000원; 제주돼지 비빔분짜
대표
제주산 돼지고기를 맛있게 구워 신선한 야채, 캐슈넛, 땅콩, 쌀면과 함께 파파야 리프 하우스 레시피로 만든 새콤달콤한 소스를 넣어 비벼먹는 비빔 샐러드 국수
16,000원; 드렁큰 누들 파스타
대표
해산물,브로콜리,청경채,바질 등을 볶은 술안주 요리에 파스타면을 넣어 만든 모던타이 파스타
16,000원; 바질 소고기 덮밥
대표
얇게 저민 소고기와 바질, 양파, 고추를 함께 볶은 이국적 매콤한 맛의 소고기 덮밥
18,000원; 똠얌꿍
대표
새우,버섯,토마토,레몬그라스 등 허브와 함께 끓인 맵고,짜고,달고,신맛이 조화된 타이스프
18,000원; 퍼보(쌀국수)
대표
오랜시간 정성들여 끓여낸 육수에 부드러운 소고기와 쌀면이 어우러진 소고기 쌀국수.
12,000원; 레드 퍼보 (분보후에:매운쌀국수)
대표
오랜시간 정성들여 끓여낸 육수에 부드러운 소고기를 넣고 매운 스파이스를 가미한 매운 맛의 소고기 쌀국수
13,000원; 공심채 볶음
대표
공심채, 마늘, 고추를 굴소스와 함께 볶아낸 아시안 스타일 공심채 볶음
14,000원; 쏨땀 (파파야 샐러드)
대표
그린 파파야를 잘게 채 썰어 라임, 고추, 마늘, 피쉬소스(액젓소스), 코코넛슈가와 함께 버무린 아삭아삭 새콤달콤짭조름한 타이 샐러드
14,000원; 모듬 곁들임
대표
새우크로켓 2 pcs + 야채춘권 2 pcs + 치킨윙 2 pcs
14,000원"
아올,1012463265,양식,"서울 강남구 강남대로94길 28 (역삼동, 유니언타운 강남) G층 아올",0507-1339-9428,분위기 좋은 수비드 우대갈비,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 예약, 노키즈존",,"수
11:30 - 22:00
15:00 - 18:00 브레이크타임
21:00 라스트오더; 목
11:30 - 22:00
15:00 - 18:00 브레이크타임
21:00 라스트오더; 금
11:30 - 22:00
15:00 - 18:00 브레이크타임
21:00 라스트오더; 토
18:00 - 22:00
21:00 라스트오더; 일
18:00 - 22:00
21:00 라스트오더; 월(9/16)
추석 연휴18:00 - 22:00; 화(9/17)
추석18:00 - 22:00","우대갈비
대표
저온 조리한 소갈비를 참나무 장작불에 구워낸 메뉴(뼈 포함 480g)
67,000원; 아올 폭립
대표
저온 조리한 등갈비에 바베큐 소스를 발라 참나무 장작불에 구워낸 메뉴(뼈 포함 400g)
27,000원; 와인
대표
아올의 메뉴들과 페어링하기 좋은 셰프들이 직접 선정한 와인
변동; 한우 카르파치오
대표
1++ 한우 홍두깨살 육회에 아보카도,배,훈연올리브를 와인비네거드레싱에 곁들인 메뉴
23,000원; 아올 뇨끼
대표
치즈 감자뇨끼와 한우가 듬뿍 들어간 화이트 라구소스를 함께 곁들여 먹는 메뉴
28,000원; 매콤 파스탉
대표
참나무 장작불에 구운 닭 목살과 꽈리고추, 유자 페이스트를 넣어 만든 매콤한 오일 파스타
27,000원; 차돌솥밥
대표
수향미로 지은 밥에 제철 야채와 한우 차돌박이, 김 파우더를 곁들인 돌솥밥
29,000원; 메론자
달달한 메론 위에 직접만든 론자, 부라타 치즈, 사과 콤포트를 곁들인 와인 디쉬
23,000원; 탕수카츠
흑돼지 등심을 바삭하게 튀긴 탕수카츠를 라즈베리 탕수소스, 돈까스소스와 곁들여 먹는 메뉴
25,000원; 순대볶음
각종 해산물을 넣고 볶아낸 백순대 볶음
27,000원; 아올 돈까스 [런치]
제주 흑돼지 등심을 셰프들이 직접 손질한 후 특별한 숙성과정을 거쳐 만든 수제 돈까스
15,000원"
뮤지컬펍넘버스테이지,1412562951,요리주점,서울 강남구 강남대로96길 15 지하1층,0507-1373-5256,,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분, 대기공간, 간편결제",,"수
18:00 - 23:00
22:30 라스트오더; 목
18:00 - 23:00
22:30 라스트오더; 금
18:00 - 23:00
22:30 라스트오더; 토
13:00 - 23:00
22:30 라스트오더; 일
13:00 - 23:00
22:30 라스트오더; 월
정기휴무 (매주 월요일); 화
정기휴무 (매주 화요일)","입장권
20,000원; 메쉬드포테이토 닭꼬치
25,000원; 페타치즈 브레드
25,000원; 버팔로윙&감자튀김
22,000원; 브리치즈구이
19,000원; 체리페퍼올리브
15,000원; 맥앤치즈볼
18,000원"
시골야채된장,11709266,"찌개,전골",서울 서초구 강남대로69길 11 삼미빌딩 1층,02-3482-7626,된장찌개를 넣은 비빔밥,주차,"맛있는녀석들 215회, 19.04.05.
2019년 4월 5일
 된장찌개; 수요미식회 112회, 17.04.05.
2017년 4월 5일
 시골야채된장비빔밥/통북어찜; 모닝와이드 6009회, 15.03.12.
2015년 3월 12일
 ","수
09:00 - 22:00
15:00 - 17:00 브레이크타임; 목
09:00 - 22:00
15:00 - 17:00 브레이크타임; 금
09:00 - 22:00
15:00 - 17:00 브레이크타임; 토
09:00 - 22:00
15:00 - 17:00 브레이크타임; 일
09:00 - 22:00
15:00 - 17:00 브레이크타임; 월
09:00 - 22:00
15:00 - 17:00 브레이크타임; 화(9/17)
추석 당일 휴무","시골야채된장비빔밥
8,000원; 청국장
2인분부터 가능
12,000원; 제육볶음
25,000원; 김치전골
2인분부터 가능
12,000원; 통북어찜
12,000원; 목살김치된장
2인분부터 가능
12,000원; 꽁치김치전골
2인분부터 가능
13,000원; 생목살삼겹살
17,000원; 생삼겹살
17,000원; 감자탕 대
40,000원; 감자탕 중
35,000원; 닭볶음탕 대
50,000원; 닭볶음탕 중
45,000원; 낙지볶음
25,000원; 냉동삼겹살
14,000원; 김치된장국수
10,000원; 계란찜 추가
5,000원"
호앙비엣 moc 강남역점,1268502925,베트남음식,"서울 강남구 강남대로102길 31 지상1층 1호, 2호",0507-1394-8725,,무선 인터넷,,"수
11:00 - 21:00
20:00 라스트오더; 목
11:00 - 21:00
20:00 라스트오더; 금
11:00 - 21:00
20:00 라스트오더; 토
11:00 - 21:00
20:00 라스트오더; 일
11:00 - 21:00
20:00 라스트오더; 월(9/16)
추석 연휴 휴무; 화(9/17)
추석 휴무","Main Dish
베트남 정통 남부식 쌀국수로 깊고 진한 소고기 육수의 풍미와 단맛이 특징인 대표메뉴
무료; 소고기 양지 쌀국수
깊고 진한 소고기 육향과 고소한 쌀건면의 풍미가 더해진 호앙비엣 대표 소고기 양지 쌀국수
11,000원; 소고기 샤브 쌀국수
진한 소고기 육수에 살짝 데쳐 얇고 부드러운 소고기가 올라간 소고기 샤브 쌀국수
12,000원; 소고기 스지 쌀국수
쫀득한 식감의 스지와 부드러운 양지가 올라가 더욱 풍부한 소고기 스지 쌀국수
12,000원; 소고기 마늘 쌀국수
고소한 소기름, 통마늘과 함께 볶은 직화구이가 올라가 감칠맛이 극대화된 소고기 마늘 쌀국수
12,000원; 소고기 모듬 쌀국수
부드러운 양지, 쫀득한 스지, 버비엔(미트볼)까지 소고기 토핑 총집합 든든한 모듬 쌀국수
14,000원; 매운 돼지 등뼈 쌀국수
칼칼한 싸떼 육수에 푹 삶아 부드러운 육질의 돼지등뼈가 통째로 올라간 돼지 등뼈 쌀국수
13,000원; 분팃느엉
바삭한 짜죠와 각종 야채, 고기가 올라간 면에 느억맘소스를 가득 부어 말아먹는 비빔 쌀국수
11,000원; 소고기 볶음면
꼬들한 베트남 라면 미와 소고기를 함께 볶아낸 하노이 일상식 소고기 볶음면
12,000원; 해산물 볶음면
꼬들한 베트남 라면 미와 새우, 오징어 등을 볶아낸 해산물 볶음면
12,000원; 우렁이 공심채 볶음면
공심채와 우렁이, 베트남 라면면인 미면을 마가린에 함께 볶아낸 볶음면
14,000원; Special Dish_BBQ
호앙비엣 木 에서만 만날 수 있는 베트남 현지식 BBQ
무료; 하노이식 숯불 돼지고기 비빔 쌀국수
돼지고기 산적과 쫄깃한 분(Bún)면을 느억맘 소스에 찍어 먹는 하노이 대표 면메뉴
13,000원; 숯불 돼지고기 덮밥
현지식 양념으로 재운 돼지고기를 싸래기쌀밥과 함께 곁들여 먹는 대표 서민식 메뉴
12,000원; 허니버터 반미 숯불 꼬치구이
쌀바게트 반미에 허니버터 소스를 바른 후, 돼지고기 숯불꼬치와 함께 즐기는 길거리 음식
9,500원; Select Dish
베트남 음식 문화를 그대로 담아 재현한 현지식 다양한 메뉴
무료; 반쎄오
호치민 레시피로 만든 베트남 현지식 반쎄오
12,000원; 모시조개탕
신선한 모시조개, 향긋한 레몬그라스에 베트남 사떼 소스를 더해 얼큰한 맛을 구현한 현지안주
18,000원; 흑임자 반짱 타로 샐러드
흑임자반짱 위에 타로, 새우, 오이, 당근과 느억맘 드레싱의 베트남식 별미 샐러드
14,000원; 공심채 볶음
공심채와 마늘을 함께 볶아낸 베트남 대표 별미 음식
9,000원; 호치민식 수제 짜죠 (2pcs)
베트남 리코공장에서 만들어진 라이스 페이퍼로 바삭하게 튀겨낸 호치민식 수제 짜죠
7,000원; 하노이식 수제 넴 (2pcs)
우렁이를 잘게 썰어 넣어 쫀득한 식감의 크리스피한 하노이식 수제 넴
6,000원; Beverage
베트남 현지 감성을 담은 주류 메뉴
무료; 타이거 생맥주
7,000원; 사이공 병맥주
7,000원; 참이슬
5,000원; 새로
5,000원; 고수 하이볼
6,000원; 넵머이 하노이
28,000원; 레몬 에이드
6,000원; 자몽 에이드
6,000원; 패션후르츠 에이드
6,000원; 0도 레몬 그린티
3,000원; 펩시라임(제로)
2,000원; 칠성 사이다
2,000원"
강남 돼지상회 무한리필,37653872,돼지고기구이,서울 강남구 강남대로98길 11 2층 메트로 빌딩 2층,02-561-8891,,"단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷, 예약",,"매일
11:30 - 23:30","A 돼지모듬 무한리필
삼겹살+목살+우삼겹+소대창+가브리살or갈매기살+대패삼겹살+벌집껍데기+된장찌개+모듬야채쌈
15,900원; B 돼지모듬+간장순살치킨 무한리필
돼지모듬+간장순살치킨 무한리필
17,900원; F 풀코스 무한리필
돼지모듬+간장순살치킨 무한리필+함흥냉면무제한+음료수무제한+공기밥무제한
21,900원"
