name,store_id,category,address,tel,options,amenity,broadcast,business_hours,menu
정일면 삼성점 본점,1545814986,일본식라면,서울 강남구 테헤란로83길 46 1층~2층,0507-1414-0530,,"남/녀 화장실 구분, 무선 인터넷, 단체 이용 가능, 포장, 배달",,"토
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 일
정기휴무 (매주 일요일); 월
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 화
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 수
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 목
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 금
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더","마제소바
대표
묵직하고 풍부한 담백함을 느끼실 수 있는 “마제소바” 입니다.🍜😊
11,000원; 아부라소바
대표
""아부라""뜻은 기름으로, 정일면특제 고추기름 등을 섞어 고소한 “아부라소바”입니다.🍜😊
11,000원; 마라 마제소바
한국인들이 좋아하는 마라향을 추가로 곁들인 매콤한 “마라 마제소바” 입니다.🍜😊
12,000원; 매운 마제소바
묵직하고 풍부한 맛에 매콤한 맛이 추가 되어 감칠맛이 좋은 매운 마제소바~❤
12,000원; 함박 아부라소바
아부라소바에 매일 수제로 정형하여 구워낸 함박스테이크를 추가한 “함박 아부라소바” 🍜😊
14,000원; ⭐️점보⭐️함박 아부라소바
매일 저녁 1팀 도전가능/제한시간 30분/성공시 무료이며,원하시는 상품권을 드립니다^^
77,000원; 삿포로 미소라멘
독자적으로 개발한 숙성미소와 매일 6시간을 직접 끓여 삿포로현지 맛을 구현했습니다.🍜😊
9,500원; 삿포로 카라 미소라멘
삿포로 미소라멘의 매운버전_한국인들이 가장 좋아하는 맵기로 미소타래를 숙성합니다.🍜😊
10,000원; 바질 미소라멘
신선한 바질을 혼합하여 깔끔하고 색다른 진한 육수를 맛보실 수 있습니다.🍜😊
11,000원; 야끼교자
사랑을 독차지하고 있는 정일면의 시그니쳐 사이드메뉴 “야끼교자(튀김교자)” 입니다.🍜😊
6,000원; 테바사키 4조각
꾸준히 사랑받고 있는 독보적인 사이드 후추양념 닭봉 “테바사키(테바모토)” 입니다.🍜😊
6,000원; 테바사키 8조각
꾸준히 사랑받고 있는 독보적인 사이드 후추양념 닭봉 “테바사키(테바모토)” 입니다.🍜😊
11,000원; 정일면 먹물 가라아게
정일면만의 특별한 염지법으로 만들어낸 닭다리살 먹물 튀김 “먹물 가라아게” 입니다.🍜😊
7,000원; 기린 생맥주
8,000원; 기린 생맥주 이벤트
2시 이후 기린 생맥주 할인 이벤트 진행중!
4,900원; 짐빔 하이볼
8,000원; 버번콕
8,000원; 얼그레이 하이볼
9,000원; 유자 하이볼
요와나이 유즈슈와 만난 상큼한 유자하이볼💕
8,000원; 아사히 병맥주(소)
아사히 병맥주
7,000원; 삿포로 병맥주(소)
7,000원; 테라 병맥주(소)
5,000원; 진로이즈백
5,000원; 논알콜 요와나이 유즈슈
고객님들에게 사랑을 독차지하고 있는 유자탄산음료💕
5,000원; 콜라
3,000원; 스프라이트
3,000원; 제로콜라
3,000원"
멘노아지 선릉,1712241323,일본식라면,서울 강남구 선릉로86길 17 1층 101호,0507-1380-6465,,"단체 이용 가능, 포장, 무선 인터넷, 남/녀 화장실 구분, 간편결제",,"매일
11:00 - 21:00
20:30 라스트오더","매운돈코츠라멘(해장라멘)
대표
찐한 해장 돈코츠라멘 (매운맛 조절 가능)
10,000원; 모츠(소곱창)돈코츠라멘
대표
매운돈코츠라멘(해장라멘) + 소곱창의 조화
14,500원; 돈코츠라멘
돼지뼈를 장시간 끓여낸 찐한 라멘
10,000원; 블랙가쓰오라멘
돈코츠에 진한 가쓰오육수를 더해 완성도 높은 멘노아지 추천메뉴
11,000원; 마제소바
나고야식 비빔라멘
11,000원; 호르몬동(대창덮밥)
멘노아지 만의 비법 양념 소대창과 담백한 소스의 스페셜 메뉴
15,000원; 차슈동
비법간장에 장시간 졸여낸 삼겹살 덮밥
10,000원; 타코야끼 5p
일본식 문어빵
5,000원; 닭껍질교자
닭 껍질을 이용해 만든 교자
5,000원"
오레노라멘 강남점,1621911428,일본식라면,서울 강남구 테헤란로1길 28-9 2F,0507-1377-3539,,,,"금
11:00 - 20:30
20:00 라스트오더; 토
11:00 - 20:30
20:00 라스트오더; 일
11:00 - 20:30
20:00 라스트오더; 월
11:00 - 20:30
20:00 라스트오더; 화
11:00 - 20:30
20:00 라스트오더; 수
11:00 - 20:30
20:00 라스트오더; 목
11:00 - 20:30
20:00 라스트오더","토리빠이탄
대표
닭을 주재료로 만든 진하고 고소한 라멘
12,000원; 카라빠이탄
진하고 고소한 라멘에 매콤함을 더한 라멘
12,000원"
사가라멘 강남역점,1010975108,일본식라면,서울 서초구 서초대로77길 9 1층,0507-1418-6775,,"포장, 무선 인터넷",,"금
10:30 - 20:00
19:20 라스트오더; 토
10:30 - 20:00
19:20 라스트오더; 일
정기휴무 (매주 일요일); 월
10:30 - 20:00
19:20 라스트오더; 화
10:30 - 20:00
19:20 라스트오더; 수
10:30 - 20:00
19:20 라스트오더; 목
10:30 - 20:00
19:20 라스트오더","돈코츠라멘
대표
2개의 가마에서 약18시간 우려낸 진한국물의 일본정통라멘
9,000원; 카라이멘
고추가루로만 매운맛을낸 돈코츠라멘 의 매운버전
10,000원; 미소라멘
9,500원; 돈코츠 스테미나라멘
돈코츠라멘 에 다진마늘과 튀김마늘토핑 추가
10,000원; 돈코츠차슈라멘
돈코츠라멘에 차슈를 추가하여 푸짐하게 즐길수있는 라멘
11,500원; 가츠동
돈까스에 계란을 풀고 조림장에 조린후 밥위에 올린 일본식덮밥
8,500원; 에비동
새우튀김에 계란을 풀고 조림장에 조린후 밥위에올린 일본식 새우튀김덮밥
9,000원"
사토이라멘,1157624213,일본식라면,서울 서초구 서초대로48길 108 1층 102호,070-8806-0089,,,,"금
11:30 - 20:00
15:00 - 17:30 브레이크타임
19:30 라스트오더; 토
11:30 - 14:30
14:00 라스트오더; 일
정기휴무 (매주 일요일); 월
11:30 - 20:00
15:00 - 17:30 브레이크타임
19:30 라스트오더; 화
11:30 - 20:00
15:00 - 17:30 브레이크타임
19:30 라스트오더; 수
11:30 - 20:00
15:00 - 17:30 브레이크타임
19:30 라스트오더; 목
11:30 - 20:00
15:00 - 17:30 브레이크타임
19:30 라스트오더","돈코츠라멘
10,000원; 완자돈코츠라멘
11,000원; 해장라멘
10,000원; 마제소바
11,000원"
토쇼켄,1616999091,일본식라면,서울 서초구 사임당로8길 4 1층,02-597-6661,,"무선 인터넷, 남/녀 화장실 구분",,"금
11:30 - 20:30
14:30 - 17:00 브레이크타임
14:00, 20:00 라스트오더; 토
11:00 - 14:30
14:00 라스트오더; 일
정기휴무 (매주 일요일); 월
11:30 - 20:30
14:30 - 17:00 브레이크타임
14:00, 20:00 라스트오더; 화
11:30 - 20:30
14:30 - 17:00 브레이크타임
14:00, 20:00 라스트오더; 수
11:30 - 20:30
14:30 - 17:00 브레이크타임
14:00, 20:00 라스트오더; 목
11:30 - 20:30
14:30 - 17:00 브레이크타임
14:00, 20:00 라스트오더","츠케멘
11,000원; 야끼라멘
9,000원; 辛야끼라멘
9,500원; 차슈야끼라멘
11,000원; 辛차슈야끼라멘
11,500원; 호루몬야끼라멘(곱창)
12,000원; 辛호루몬야끼라멘(곱창)
12,500원; 호루몬차슈야끼라멘
14,000원; 辛호르몬차슈야끼라멘
14,500원; 카라아게카레야끼라멘
12,000원; 辛카라아게카레야끼라멘
12,500원; 미소라멘
10,000원; 辛미소라멘
10,500원; 차슈미소라멘
12,000원; 辛차슈미소라멘
12,500원; 카라아게
3,000원; 카라아게네기시오(파+참기름소금)
3,500원; 곱창두부조림(저녁 메뉴)
9,000원; 카라아게 8pcs+맥주 2병
17,000원; 카라아게 10pcs(포장)
10,000원; 카라아게 20pcs(포장)
18,000원; 아사히병맥주 330ml
6,000원; 삿포로병맥주 330ml
6,000원"
왓쇼이켄,38643764,일본식라면,서울 강남구 테헤란로4길 46 쌍용플래티넘밸류 B1 120호,02-508-5127,,"주차, 단체 이용 가능",,"금
11:00 - 20:00
14:30 - 17:00 브레이크타임
19:30 라스트오더; 토
11:00 - 14:30
14:00 라스트오더; 일
정기휴무 (매주 일요일); 월
11:00 - 20:00
14:30 - 17:00 브레이크타임
19:30 라스트오더; 화
11:00 - 20:00
14:30 - 17:00 브레이크타임
19:30 라스트오더; 수
11:00 - 20:00
14:30 - 17:00 브레이크타임
19:30 라스트오더; 목
11:00 - 20:00
14:30 - 17:00 브레이크타임
19:30 라스트오더","미소 라멘
9,500원; 교카이 돈코츠라멘
10,000원; 쇼유 라멘
9,000원; 돈코츠 라멘
9,000원; 아까 라멘
9,000원"
코지라멘,1042144370,일본식라면,서울 강남구 선릉로86길 6-4 지상1층,0507-1376-8664,,"포장, 단체 이용 가능, 예약, 무선 인터넷, 대기공간, 주차",,"토
11:00 - 21:00
20:30 라스트오더; 일
11:00 - 21:00
20:30 라스트오더; 월
11:00 - 21:00
20:30 라스트오더; 화
11:00 - 21:00
20:30 라스트오더; 수
11:00 - 21:00
20:30 라스트오더; 목
11:00 - 21:00
20:30 라스트오더; 금
11:00 - 21:00
20:30 라스트오더","K-입맛 저격, 돈코츠라멘
대표
매일 끓이는 육수와 자체소스가 완성한 진한 국물. 큼직한 차슈, 반숙란 한알이 통째로 구성
10,000원; 속이 다 풀리는 해장라멘
대표
전날 숙취와 스트레스를 풀고 싶다면? 돈코츠라멘 육수에 해장소스를 섞은 얼큰한 라멘
10,000원; 감칠맛 그 자체, 마제소바
대표
매일 손질하는 신선한 야채와 입맛을 자극하는 소스, 푸짐한 다짐고기를 섞어 먹는 히든메뉴
10,000원; 예술적 고소함, 탄탄멘
대표
땅콩의 고소함과 진한 육수, 푸짐한 다짐고기가 균형을 제대로 이룬 꽉찬 메뉴!
11,000원; 불향가득, 차슈덮밥
불향을 제대로 입힌 큼직한 삼겹살에 양파절임, 특제소스를 곁들인 든든한 식사메뉴
10,000원; 알맞춤 얼큰함, 덜 매운 해장라멘
남녀노소 누구나 즐길 수 있는 얼큰함을 자랑하는 돈코츠라멘 신라멘보다 조금 덜 매운 라멘
10,000원; 치킨가라아게+튀김교자 세트
치킨4조각+튀김3조각, 가성비 극강의 튀김조합
6,000원; 치킨가라아게
좋은 기름으로 갓 구워낸 겉바속촉 치킨, 손님들이 가장 많이 찾는 튀김메뉴
5,000원; 타코야키
얇은 튀김속 굵은 문어살! 타코야키 6알!
5,000원; 새우튀김
살이 제대로 오른 새우를 바싹하게 튀긴 메뉴, 타르타르소스와의 조합을 기대하세요
4,000원; 튀김교자
속이 꽉찬 만두 4개, 대표적인 코지라멘 튀김메뉴
4,000원"
쇼군 스타필드코엑스몰점,373468375,일본식라면,서울 강남구 봉은사로 524 코엑스인터콘티넨탈서울,02-6002-3364,,,,"매일
10:30 - 22:00","오로총 스페셜
대표
얼큰하고 깔끔한 쇼군의 대표 라멘 오로총에 직접 만든 차슈와 수제 돈카츠 그리고 짭잘한 규동이 토핑되는 푸짐하게 즐기실 수 있는 오로총 스페셜
15,000원; 카모니라
대표
오리고기를 구워 여러가지 야채와 함게 끓인 구수하고 매콤한 카모 라멘
13,500원; 오로총 라멘
소유(간장) 기본 베이스 육수에 대파와 버섯을 볶아낸 얼큰하고 깔끔한 국물의 오로총 라멘
8,800원; 해물 라멘
여러가지 해물과 야채를 볶아 불맛을 살린 얼큰한 라멘
12,800원; 해물 야끼소바
감칠맛 나는 소스와 야채, 해물이 들어간 남녀노소 좋아하는 볶음면
12,800원; 카레 스페셜
일본식 카레와 프랑크 소세지, 가라아게, 돈가츠가 토핑된 풍부한 카레 라멘
15,000원; 사사미 라멘
쇼유(간장) 육수에 닭가슴살과 여러가지 채소를 함께 복아낸 담백하고 고소한 라멘
10,800원; 차슈 사사미
담백하고 고소한 사사미 라멘에 차슈가 토핑된 라멘
12,800원; 치킨 가라아게 통밥
순수 닭다리살만 사용하여 만든 일본식 닭튀김인 가라아게가 토핑된 통밥
9,800원; 돈카츠 통밥
쇼군이 직접만들어내는 겉은 바삭하고 속은 촉촉한 수제 돈카츠와 양념을 곁들인 통밥
10,800원; 차슈 통밥
간고기 마늘쫑을 볶아 직접 만든 양념과 짭짤한 차슈가 올려진 통밥
10,800원; 오규 통밥
실꼬리돔, 갈치가 함유된 쫄깃한 일본식 고급 오뎅과 소고기 규동을 함께 드실 수 있는 통밥
13,800원; 카레 통밥
풍미 가득한 일본식 카레 통밥
9,800원; 규동 통밥
달달하고 감칠맛나는 일본식 소고기 볶음인 규동, 남녀노소 인기있는 통밥
11,800원; 1인세트
16,800원; 2인세트
32,500원"
카토멘,31986060,일본식라면,서울 강남구 삼성로85길 39 가리온빌딩 1층 카토멘,02-568-6625,,"단체 이용 가능, 남/녀 화장실 구분, 포장, 배달, 주차",,"토
11:00 - 16:00
15:30 라스트오더; 일
11:00 - 16:00
15:30 라스트오더; 월
11:00 - 21:00
20:30 라스트오더; 화
11:00 - 21:00
20:30 라스트오더; 수
11:00 - 21:00
20:30 라스트오더; 목
11:00 - 21:00
20:30 라스트오더; 금
11:00 - 21:00
20:30 라스트오더","토마토라면
대표
카토멘 대표 메뉴
10,000원; 고추잡채만두
3,000원; 고기만두
3,000원; 게살고로케
5,000원"
라멘호토리 강남점,1797685482,일본식라면,서울 강남구 삼성로 434 1층,0507-1392-1770,,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 간편결제",,"토
11:00 - 20:00
19:30 라스트오더; 일
정기휴무 (매주 일요일); 월
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 화
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 수
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 목
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 금
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더","플토핑 호토리 카라이라멘
계란과 차슈가 듬뿍 들어간 호토리 카라이라멘
16,000원; 풀토핑 돈코츠 쇼유라멘
계란과 차슈가 듬뿍 들어간 돈코츠 쇼유라멘
15,000원; 돈코츠 쇼유라멘
제주직송 흑돼지 사골,등뼈 등 엄선된 재료로 깊고 진한 육수를 내고 소유로 풍미를 더함
11,000원; 호토리 카라이라멘
매운 미소(일본 된장) 특제소스로 만든 깊고 진한 매운맛 라멘
12,000원; 호토리 마제소바
호토리 비장의 무기
12,000원; 미소 츠케멘
어패류와 미소 소스가 잘 어우러진 스프에 찍어먹는 라멘
13,000원; 한우 스키야끼2인세트(저녁메뉴)
특제육수에 신선한 야채와 한우 채끝을 넣어 끓여먹는 일본 관동식 스키야키
48,000원; 카라아게
4,500원; 야끼교자
3,500원; 미니 차슈 덮밥
차슈와 비법간장으로 이루어진 라멘과 잘 어울리는 미니 차슈 덮밥
4,500원; 미니 소보루덮밥
일본식 민찌 덮밥
4,500원"
란수사,11605721,일식당,서울 강남구 언주로93길 14-3 1/2층,0507-1401-2552,,"예약, 단체 이용 가능, 포장, 무선 인터넷, 남/녀 화장실 구분, 배달, 주차, 발렛파킹",,"금
11:30 - 22:00
14:30 - 16:30 브레이크타임
21:30 라스트오더; 토
17:00 - 22:00
21:30 라스트오더; 일
17:00 - 22:00
21:30 라스트오더; 월
11:30 - 22:00
14:30 - 16:30 브레이크타임
21:30 라스트오더; 화
11:30 - 22:00
14:30 - 16:30 브레이크타임
21:30 라스트오더; 수
11:30 - 22:00
14:30 - 16:30 브레이크타임
21:30 라스트오더; 목
11:30 - 22:00
14:30 - 16:30 브레이크타임
21:30 라스트오더","오마카세 코스
대표
주방장 스페셜로 최고의재료와 주방장의 노하우로 특별한음식을 제공합니다
200,000~250,000원; 사시미코스
대표
제철싱싱한 재료로 쉐프님의 숙성노하우로 최고의 사시미맛을 느끼실수 있습니다
120,000~180,000원; (특)간장게장정식
대표
숙성사시미와 간장게장이 양과 질이 훌룡한 코스입니다
99,000원; 간장게장정식
대표
숙성회와 간장게장 메로조림튀김 보리굴비 코스 입니다
77,000원; 회정식
55,000~77,000원; 점심특선
사시미 초밥 메로조림 튀김 보리굴비
44,000원; 보리굴비정식
39,000원"
진스시,18771333,일식당,"서울 서초구 강남대로43길 22-2 1층, 2층",02-588-3330,,"단체 이용 가능, 주차, 포장, 배달, 남/녀 화장실 구분, 발렛파킹",,"매일
11:30 - 22:00
15:00 - 17:00 브레이크타임","저녁 A 코스
모듬사시미,모듬해물,조림,대구,샐러드,고로케,튀김,우동(후식은 제공되지 않습니다)
39,000원; 저녁 B 코스
모듬사시미,모듬해물,조림,대구,샐러드,고로케,튀김,우동 (A코스와회구성이다릅니다/후식x)
45,000원; 저녁 C 코스
모듬사시미,모듬해물,조림,대구,샐러드,고로케,튀김,우동(A,B코스와회구성이다릅니다/후식x)
60,000원; 점심 A 코스
모듬사시미,초밥,대구,샐러드,튀김,우동(후식은 제공되지 않습니다.)
22,000원; 점심 B 코스
모듬사시미,초밥,대구,샐러드,튀김,우동(A코스와 회구성이 다릅니다/후식x)
28,000원; 점심 C 코스
모듬사시미,모듬해물,초밥,대구,샐러드,튀김,우동(회구성이많아지고모듬해물이추가됩니다/후식x)
39,000원; 모듬초밥
12pcs
35,000원; 회덮밥
20,000원; 참다랑어 뱃살
8 piece
20,000원; 광어사시미
10 piece
20,000원; 연어사시미
10 piece
20,000원; 새우튀김
8 piece
20,000원; 광어초밥
4 piece
10,000원; 도로초밥
4 piece
15,000원; 우동
5,000원"
