name,store_id,category,address,tel,options,mapx,mapy,비고
나폴레옹제과점 대치점,12851793,베이커리,서울 강남구 남부순환로 2911 청우빌딩 107호,0507-1389-2434,,127.0581368,37.4924606,
테이블스베이커리 강남구청점,1151517766,베이커리,서울 강남구 학동로 343 지하2층 B204호,070-8806-8188,,127.0406303,37.5174481,
씨엘드프랑스,36406402,베이커리,서울 강남구 학동로68길 7 1층,02-514-4141,,127.0467927,37.5174183,
나폴레옹과자점,38522456,베이커리,서울 강남구 남부순환로 2927 대치 클래시아,0507-1449-2249,,127.0605116,37.4937652,
라미에뜨,1469181008,베이커리,서울 강남구 삼성로71길 29,0507-1374-7673,,127.0564761,37.5015796,
마룬브레드,1547703165,베이커리,서울 강남구 테헤란로4길 6 지하1층 B122호,0507-1458-4016,,127.029341,37.4976709,
팡뮤제 베이커리 강남본점,1992203822,베이커리,서울 강남구 테헤란로8길 40 1층,0507-1476-8318,,127.0321763,37.496307,
블리스라운드 역삼본점,38232590,베이커리,서울 강남구 논현로85길 52 역삼 푸르지오 시티,02-563-1144,,127.0338015,37.4981277,
르뱅룰즈 도곡점,1502133145,베이커리,서울 강남구 언주로30길 57 타워팰리스 지하1층 SSG 푸드마켓,0507-1495-7857,식약처 인증 위생등급 매우우수 음식점,127.0546504,37.4897178,
쿄 베이커리 X 카페더인피닛,1248434851,베이커리,서울 서초구 사평대로58길 6,02-536-2838,,127.0237556,37.5035231,
블랑제리단켄,674402103,베이커리,서울 강남구 봉은사로111길 18 1층,0507-1402-1480,,127.0653093,37.5163712,
프랑세즈과자점,34461438,베이커리,서울 서초구 서초중앙로24길 43 유원서초아파트,02-596-4940,,127.01865,37.4957096,
브레댄코 강남역점,1495671689,베이커리,서울 서초구 서초대로74길 27 1층 101호,0507-2087-1620,,127.027169,37.4952245,
파리크라상 서초래미안점,1557943872,베이커리,서울 서초구 사임당로 157 릿타워 1층 파리크라상,02-521-5838,"농림축산식품부 제공
안심식당",127.0268615,37.49238,
아방베이커리 역삼점,1843379702,베이커리,서울 강남구 테헤란로13길 12 지상1층,0507-1371-1647,,127.0324983,37.5004923,
몽슈슈 카페 드 몽슈슈 GFC점,1578220523,베이커리,서울 강남구 테헤란로 152 지하1층,0507-1301-5434,,127.0365953,37.4999778,
크러스트 베이커리,1108249975,베이커리,서울 서초구 서초대로51길 30 1층 크러스트,0507-1319-3899,"행정안전부 선정
착한가격업소",127.0138783,37.4965471,
제이갸또,37611155,베이커리,서울 강남구 봉은사로68길 57 1층,02-553-1376,,127.0528179,37.5088431,
김영모과자점 도곡타워점,12447840,베이커리,서울 강남구 언주로30길 10 현대비젼21,0507-1426-2005,,127.0513862,37.4874024,
루엘드파리,36266637,베이커리,서울 서초구 서초중앙로 18 서초쌍용플래티넘 112호,02-322-0939,"농림축산식품부 제공
안심식당",127.0173499,37.4840594,
스왈로 베이커리 카페,1425870700,베이커리,서울 서초구 효령로 276 203호,02-6092-8575,,127.0144682,37.4843913,
그랜드 인터컨티넨탈 서울 파르나스 그랜드 델리,37244455,베이커리,서울 강남구 테헤란로 521 그랜드 인터컨티넨탈 서울 파르나스 1층,02-559-7653,,127.0608688,37.509545,
아벡제이베이커리,1338483713,베이커리,서울 강남구 남부순환로363길 12-10 제3동 1층,0507-1436-2234,,127.0385733,37.4862016,
모닝테이블,33049928,베이커리,서울 강남구 논현로64길 18 1층 101호 모닝테이블,0507-1449-0724,,127.0420662,37.4934698,
에이치마켓,1961533564,베이커리,서울 강남구 선릉로 739,02-512-8050,,127.0399532,37.5202553,
르뱅룰즈 선릉점,1235425429,베이커리,서울 강남구 삼성로95길 27 영창빌딩 1층 LEVAINRULES,0507-1418-0426,,127.0537062,37.5074197,
파리크라상 삼성역점,37435002,베이커리,서울 강남구 테헤란로 528 슈페리어타워 1층,02-2052-3001,식약처 인증 위생등급 매우우수 음식점,127.0620257,37.508206,
장티크(J`antique),37768779,베이커리,서울 서초구 서초대로64길 50,02-598-7600,,127.0211806,37.4935192,
김영모과자점 대치점,37871358,베이커리,"서울 강남구 남부순환로 2927 대치 클래시아 108,109호",02-568-7003,,127.0606305,37.4936117,
베이커베이커,1503166979,베이커리,서울 강남구 선릉로120길 5 1층,0507-1443-9906,,127.0431282,37.5139336,
꼼다비뛰드,1167481100,베이커리,서울 강남구 강남대로110길 62 지하1층,0507-1379-8456,,127.0295283,37.5033778,
김영모과자점 강남구청점,449478032,베이커리,서울 강남구 선릉로126길 6,02-541-5484,,127.0426418,37.5151923,
김영모과자점 서초동성당점,19886404,베이커리,서울 서초구 서초대로64길 41-4,02-3473-5484,,127.0213064,37.4938045,
사라베스 현대백화점무역센터점,1372152704,베이커리,서울 강남구 테헤란로 517 현대백화점 무역센터점 10층,,,127.0597879,37.5086022,
르뱅룰즈 강남구청역점,1422058766,베이커리,서울 강남구 선릉로 660 브라운스톤 레전드 1층 105호,0507-1389-1270,,127.0421413,37.515663,
오더블유엔,1050059777,베이커리,서울 강남구 도곡로93길 23 104동 상가 111호,070-7672-7474,,127.0632346,37.5012363,
비마이게스트 대치점,1742902734,브런치,서울 강남구 테헤란로108길 11 101호,02-539-5006,,127.0661059,37.5087788,
르브런쉭 대치점,1243805691,브런치,서울 강남구 삼성로 350 서울빌딩,02-565-5531,,127.0590911,37.5028187,
카페마마스 강남역점,21339789,브런치,서울 서초구 서운로 138 서초동아타워 1F,0507-1310-1265,,127.0255176,37.4959923,
37.5 시그니처 청담본점,1081922758,브런치,서울 강남구 삼성로119길 8 2층 37.5 시그니처 청담본점,02-540-3705,,127.0507424,37.516305,
샐러드스푼 현대백화점 무역센터점,1116032733,브런치,서울 강남구 테헤란로 517 현대백화점 무역센터점 지하 1층,,,127.0598955,37.5087313,
교대플랫다이닝카페,1205491914,브런치,서울 서초구 서초중앙로22길 22-7,0507-1433-1224,,127.0153077,37.4929659,
카페마마스 코엑스점,34585484,브런치,서울 강남구 영동대로 517 P105호,0507-1379-3240,식약처 인증 위생등급 우수 음식점,127.0597605,37.5139193,
플레어비 역삼GFC몰점,1360893031,브런치,서울 강남구 테헤란로 152 지하1층,0507-1480-4992,,127.0365456,37.5000263,
아난티 앳 강남 베케트,1651429073,브런치,서울 강남구 논현로 734 2층,02-2190-4050,,127.029631,37.5175769,
무브먼트,1121363092,브런치,"서울 강남구 선릉로145길 20 1층, B1층",0507-1457-0372,,127.0378401,37.5213305,
37.5 서초 교대점,1777373112,브런치,서울 서초구 서초대로 347 서초크로바타워 102호,0507-1394-3705,,127.0194297,37.4957109,
샤이바나 코엑스점,36154610,브런치,서울 강남구 영동대로 513 코엑스몰 B1 108호,0507-1310-4281,식약처 인증 위생등급 우수 음식점,127.0593545,37.5120527,
노크노크,37927487,브런치,서울 강남구 도곡로 521,0507-1404-8173,,127.0633479,37.5000223,
mmn,1513911780,브런치,서울 강남구 도산대로66길 39,02-515-3596,,127.04399,37.5209535,
카페플랫,1733442290,브런치,서울 강남구 논현로95길 29-13 1층,02-552-9796,,127.0341664,37.5010462,
비마이게스트 삼성점,1221878993,브런치,서울 강남구 테헤란로107길 6 두양빌딩 1층 102호,02-539-5758,,127.0655538,37.5102607,
카페마마스키친 역삼센터필드점,1365194530,브런치,서울 강남구 테헤란로 231 지하2층 WB54호,02-6985-7272,식약처 인증 위생등급 매우우수 음식점,127.0413566,37.5028813,
겟잇,1371001952,브런치,서울 서초구 사임당로12길 17 B동 105호,010-3018-3083,,127.0172732,37.488174,
오리지널팬케이크하우스 도곡점,1244381474,브런치,서울 강남구 남부순환로 2753,0507-1398-7481,,127.0469896,37.4874808,
428,1925706458,브런치,서울 강남구 봉은사로 428 호텔 크레센도 서울 1층,0507-1364-8880,,127.0468975,37.5108407,
37.5 시그니처 개포점,1533929859,브런치,서울 강남구 개포로 504 메트하임 17층,02-511-3705,,127.0671038,37.4890706,
더리틀포트,1313677000,브런치카페,서울 강남구 역삼로65길 20 1층 102호,0507-1374-8703,,127.0525211,37.5025395,
켈리토스트카페 강남구청점,1268820937,브런치카페,서울 강남구 학동로 343 지하1층 B103-1호,0507-2087-0264,,127.0406303,37.5174481,
시티갤러리카페 본점,34098068,브런치카페,서울 강남구 역삼로7길 22,0507-2087-0352,,127.0328599,37.4956018,
카페413프로젝트 역삼,33445630,브런치카페,서울 강남구 논현로97길 19-11,070-7798-0544,,127.0344847,37.5023423,
원아베뉴,1221062215,브런치카페,서울 강남구 테헤란로7길 11 1층,,,127.0305741,37.4998209,08/01-10/31 휴무
산도,1918289213,브런치카페,서울 서초구 서초대로56길 38 1층,0507-1351-5152,,127.0174941,37.4928833,
시티갤러리카페 서초점,1695719996,브런치카페,서울 서초구 반포대로12길 49 1층,0507-1390-0727,,127.0140041,37.4852839,
카페엠,1431214756,브런치카페,서울 강남구 삼성로 634 1층,0507-1444-9804,,127.0516988,37.5165885,
러브인토스터,31139442,샌드위치,서울 강남구 삼성로115길 37 1층 러브인토스터,02-555-3451,,127.0491351,37.5140509,
에그슬럿 코엑스점,1608633026,샌드위치,서울 강남구 영동대로 513 지하1층 101호,070-7798-2611,식약처 인증 위생등급 매우우수 음식점,127.0619841,37.5090645,
써브웨이 대치점,1245562277,샌드위치,서울 강남구 도곡로 447,0507-1484-8937,,127.0592902,37.498633,
크로롤,1294114716,샌드위치,서울 강남구 언주로 408 역삼자이상가 1층 119호 주황색 간판,0507-1493-4569,,127.0446696,37.4994516,
써브웨이 삼성점,38572982,샌드위치,서울 강남구 삼성로 520,02-2051-2008,,127.0560481,37.5086512,
퀴즈노스 대치사거리점,38426477,샌드위치,서울 강남구 역삼로 519 케이제이빌딩 1층 1호,02-508-1101,,127.0601549,37.5037395,
알집샌드위치 삼성점,19942917,샌드위치,서울 강남구 삼성로103길 12 삼성동신도브래뉴,02-546-3586,,127.0532094,37.5103696,
압구정샌드위치 삼성점,1303337185,샌드위치,서울 강남구 봉은사로74길 16 1층 압구정샌드위치,0507-1336-8557,,127.0517864,37.51148,
카페더수 샌드위치,1118043964,샌드위치,서울 강남구 테헤란로 323 지하1층 카페더수,02-566-3363,,127.0464736,37.5041291,
낙원맨션 현대백화점 무역센터점,1261021333,샌드위치,서울 강남구 테헤란로 517,,,127.0599643,37.508273,
압구정샌드위치 대치점,1047894090,샌드위치,서울 강남구 삼성로 212 은마종합상가 지하1층 A동 62호,070-7767-2754,,127.0630384,37.4959409,
써브웨이 학동역점,1690183784,샌드위치,서울 강남구 학동로 171 삼익악기빌딩 1층 103호,0507-1395-1019,,127.029724,37.513934,
샌드코코,1711692155,샌드위치,서울 강남구 선릉로72길 10 104호,0507-1390-5875,,127.0521303,37.5001004,
죠샌드위치 포스코사거리점,33157975,샌드위치,서울 강남구 삼성로85길 42 대치동대우아이빌멤버스,0507-1397-2541,,127.0537168,37.5045096,
얼오브샌드위치 역삼점,1260402154,샌드위치,서울 강남구 언주로 405 1층 102호 얼오브샌드위치,0507-0284-4548,,127.044052,37.49931,
아임샌드,1944269529,샌드위치,서울 강남구 테헤란로 322 B1 115호,0507-1388-9201,,127.046609,37.503381,
바이트샌드위치&샐러드,283861218,샌드위치,서울 강남구 봉은사로 474 1층102호,0507-1347-1379,,127.0515909,37.5123164,
죠샌드위치 선릉점,38276227,샌드위치,서울 강남구 테헤란로77길 13 창조빌딩 1층,0507-2087-0311,,127.054383,37.507271,
샌드프레소 강남세브란스병원점,645205641,샌드위치,서울 강남구 언주로 211,02-529-6690,,127.0463093,37.4927798,
미얌 샌드위치,1988477111,샌드위치,서울 강남구 학동로68길 7 삼성동 힐스테이트 상가동 지상1층 103호 (삼성동),0507-1472-8688,,127.0466532,37.5178844,
써브웨이 테헤란로점,1673197364,샌드위치,서울 강남구 테헤란로 314,0507-1444-1097,,127.0452569,37.5030829,
소금집델리 현대백화점 무역센터점,1069792123,샌드위치,서울 강남구 테헤란로 517 현대식품관 B1층,0507-1406-0807,,127.059937,37.5087359,
오프레쉬,1505242534,샌드위치,서울 강남구 선릉로 709 101호,02-516-5055,,127.0407334,37.5181983,
써브웨이 선릉점,874280081,샌드위치,서울 강남구 테헤란로 337 1층,02-557-5004,,127.0485311,37.5046957,
죠샌드위치 대치사거리점,11807801,샌드위치,서울 강남구 삼성로 345 CMS S빌딩 1층,0507-2093-7532,,127.0587784,37.5023262,
먼스터샌드,1054707531,샌드위치,서울 강남구 선릉로 418 1층 2호,0507-1329-0498,,127.0502965,37.5022751,
리나스 도곡점,1568694135,샌드위치,서울 강남구 언주로30길 57 타워팰리스 지하1층 SSG 푸드마켓,02-2191-1233,,127.0549937,37.4904159,"매달 2, 4번째 일요일 정기휴무"
에그드랍 파르나스몰점,1349752410,샌드위치,서울 강남구 테헤란로 521,0507-1433-0230,식약처 인증 위생등급 매우우수 음식점,127.0605234,37.5087228,
베카프리미엄델리샵,1365449010,샌드위치,서울 강남구 역삼로 521 101호,010-9737-6021,,127.06024,37.5037532,
홍루이젠 선릉역점,1044389677,샌드위치,서울 강남구 테헤란로52길 16 상가2동 15호,02-556-8456,,127.0469132,37.5026886,
로드샌드위치 청담역점,1079745800,샌드위치,서울 강남구 삼성로 651 래미안라클래시 상가동 1층 108호,0507-1381-0518,,127.0500365,37.5183513,
에그드랍 선릉역점,1851402038,샌드위치,서울 강남구 테헤란로52길 16 상가2동 22호,0507-1351-6856,,127.0465513,37.5025946,
프로마치 강남구청점,1959514937,샌드위치,"서울 강남구 선릉로 660 브라운스톤레전드 지하1층 B110호, B111호 주방 2",0507-1381-3459,,127.0423646,37.5155528,
에그드랍 한티역점,1699532769,샌드위치,서울 강남구 도곡로 405 110호,0507-1484-7833,,127.054706,37.4972515,
리나스 선릉점,1593468654,샌드위치,서울 강남구 테헤란로 419 강남파이낸스플라자 1층,02-565-3633,식약처 인증 위생등급 매우우수 음식점,127.052157,37.5057973,
하루샌드위치,1296293902,샌드위치,서울 강남구 봉은사로34길 10 1층,0507-1361-6271,,127.0362265,37.5072069,"매달 2, 4번째 일요일 정기휴무"
맨리샐리델리,1868299559,샌드위치,서울 강남구 논현로85길 5-7 1층,02-555-4851,,127.037169,37.4987752,
써브웨이 강남우성점,37558849,샌드위치,서울 강남구 강남대로66길 6 1층,02-553-5232,,127.031421,37.4917153,
잇풀,1945206174,샌드위치,서울 강남구 도곡로1길 14 1층 113호,0507-1379-0756,,127.0324631,37.4909772,
써브웨이 교대점,1159857417,샌드위치,서울 서초구 서초중앙로22길 47 1층,0507-1412-0696,,127.016692,37.4936127,
에그드랍 역삼GS직영점,1324085584,샌드위치,서울 강남구 테헤란로27길 18 1층,0507-1355-2718,,127.0378828,37.5025612,
써브웨이 강남역GT타워점,1415986810,샌드위치,"서울 서초구 서초대로 411 GT타워 동관 1층 1호, 2호, 3호",02-3478-1014,,127.0258534,37.4979937,
